BRAND,MODEL,VARIANT,MANUFACTURING YEAR,FUEL_TYPE_CLEAN,TRANSMISSION_TYPE,VEHICLE_CATEGORY,PRICE(INR),PRICE_SEGMENT,SEATING CAPACITY,DISPLACEMENT,HORSEPOWER,TORQUE(LB.FT),MILEAGE(km/L),MAX DISTANCE(FULL TANK),LENGTH_MM,WIDTH_MM,HEIGHT_MM,AIRBAGS,CHILD_LOCK,SERVICE_COST_NUM,SAFETY_SCORE,COMFORT_SCORE,TECH_SCORE,PERFORMANCE_SCORE,NUMBER OF CYLINDERS,DRIVETRAIN,TARGET
Porsche,Panamera,4,2021,Petrol,Automatic,Sedan,15700000,Luxury,4,2894,440,550,12.0,588.0,5049.0,1932.0,1423.0,4,1,57500,4,5,4,5,6,AWD,Porsche Panamera
Porsche,Panamera,Turbo S,2021,Petrol,Automatic,Sedan,23200000,Luxury,4,3996,620,820,10.5,515.0,5049.0,1932.0,1423.0,4,1,70000,5,5,4,5,8,AWD,Porsche Panamera
Porsche,Panamera,4,2022,Petrol,Automatic,Sedan,16100000,Luxury,4,2894,440,550,12.0,588.0,5049.0,1932.0,1423.0,4,1,57500,4,5,4,5,6,AWD,Porsche Panamera
Porsche,Panamera,Turbo S,2022,Petrol,Automatic,Sedan,23600000,Luxury,4,3996,620,820,10.5,515.0,5049.0,1932.0,1423.0,4,1,70000,5,5,4,5,8,AWD,Porsche Panamera
Porsche,Panamera,4,2023,Petrol,Automatic,Sedan,16500000,Luxury,4,2894,440,550,12.0,588.0,5049.0,1932.0,1423.0,4,1,57500,4,5,4,5,6,AWD,Porsche Panamera
Porsche,Panamera,Turbo S,2023,Petrol,Automatic,Sedan,24000000,Luxury,4,3996,620,820,10.5,515.0,5049.0,1932.0,1423.0,4,1,70000,5,5,4,5,8,AWD,Porsche Panamera
Porsche,Panamera,4,2024,Petrol,Automatic,Sedan,16900000,Luxury,4,2894,440,550,12.0,588.0,5049.0,1932.0,1423.0,4,1,57500,4,5,4,5,6,AWD,Porsche Panamera
Porsche,Panamera,Turbo S,2024,Petrol,Automatic,Sedan,24400000,Luxury,4,3996,620,820,10.5,515.0,5049.0,1932.0,1423.0,4,1,70000,5,5,4,5,8,AWD,Porsche Panamera
Porsche,Panamera,4,2025,Petrol,Automatic,Sedan,17300000,Luxury,4,2894,440,550,12.0,588.0,5049.0,1932.0,1423.0,4,1,57500,4,5,4,5,6,AWD,Porsche Panamera
Porsche,Panamera,Turbo S,2025,Petrol,Automatic,Sedan,24800000,Luxury,4,3996,620,820,10.5,515.0,5049.0,1932.0,1423.0,4,1,70000,5,5,4,5,8,AWD,Porsche Panamera
Jeep,Compass,Sport,2018,Petrol,Manual/Auto,SUV,1549000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,2,1,13000,3,3,3,3,4,FWD,Jeep Compass
Jeep,Compass,Longitude,2018,Petrol,Manual/Auto,SUV,1699000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,4,1,13000,3,3,3,3,4,FWD,Jeep Compass
Jeep,Compass,Limited,2018,Petrol,Manual/Auto,SUV,1855000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,4,1,13000,4,4,4,4,4,FWD,Jeep Compass
Jeep,Compass,Limited Plus,2018,Petrol,Manual/Auto,SUV,2099000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,6,1,13000,4,4,5,4,4,FWD,Jeep Compass
Jeep,Compass,Sport,2019,Petrol,Manual/Auto,SUV,1620000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,2,1,13000,3,3,3,3,4,FWD,Jeep Compass
Jeep,Compass,Longitude,2019,Petrol,Manual/Auto,SUV,1775000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,4,1,13000,3,3,3,3,4,FWD,Jeep Compass
Jeep,Compass,Limited,2019,Petrol,Manual/Auto,SUV,1940000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,4,1,13000,4,4,4,4,4,FWD,Jeep Compass
Jeep,Compass,Limited Plus,2019,Petrol,Manual/Auto,SUV,2195000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,6,1,13000,4,4,5,4,4,FWD,Jeep Compass
Jeep,Compass,Sport,2020,Petrol,Manual/Auto,SUV,1695000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,2,1,13000,3,3,3,3,4,FWD,Jeep Compass
Jeep,Compass,Longitude,2020,Petrol,Manual/Auto,SUV,1855000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,4,1,13000,3,3,3,3,4,FWD,Jeep Compass
Jeep,Compass,Limited,2020,Petrol,Manual/Auto,SUV,2030000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,4,1,13000,4,4,4,4,4,FWD,Jeep Compass
Jeep,Compass,Limited Plus,2020,Petrol,Manual/Auto,SUV,2300000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,6,1,13000,4,4,5,4,4,FWD,Jeep Compass
Jeep,Compass,Sport,2021,Petrol,Manual/Auto,SUV,1779000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,2,1,13000,3,3,3,3,4,FWD,Jeep Compass
Jeep,Compass,Longitude,2021,Petrol,Manual/Auto,SUV,1949000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,4,1,13000,3,3,3,3,4,FWD,Jeep Compass
Jeep,Compass,Limited,2021,Petrol,Manual/Auto,SUV,2130000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,4,1,13000,4,4,4,4,4,FWD,Jeep Compass
Jeep,Compass,Limited Plus,2021,Petrol,Manual/Auto,SUV,2420000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,6,1,13000,4,4,5,4,4,FWD,Jeep Compass
Jeep,Compass,Sport,2022,Petrol,Manual/Auto,SUV,1875000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,2,1,13000,3,3,3,3,4,FWD,Jeep Compass
Jeep,Compass,Longitude,2022,Petrol,Manual/Auto,SUV,2055000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,4,1,13000,3,3,3,3,4,FWD,Jeep Compass
Jeep,Compass,Limited,2022,Petrol,Manual/Auto,SUV,2250000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,4,1,13000,4,4,4,4,4,FWD,Jeep Compass
Jeep,Compass,Limited Plus,2022,Petrol,Manual/Auto,SUV,2555000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,6,1,13000,4,4,5,4,4,FWD,Jeep Compass
Jeep,Compass,Sport,2023,Petrol,Manual/Auto,SUV,1990000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,2,1,13000,3,3,3,3,4,FWD,Jeep Compass
Jeep,Compass,Longitude,2023,Petrol,Manual/Auto,SUV,2185000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,4,1,13000,3,3,3,3,4,FWD,Jeep Compass
Jeep,Compass,Limited,2023,Petrol,Manual/Auto,SUV,2390000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,4,1,13000,4,4,4,4,4,FWD,Jeep Compass
Jeep,Compass,Limited Plus,2023,Petrol,Manual/Auto,SUV,2720000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,6,1,13000,4,4,5,4,4,FWD,Jeep Compass
Jeep,Compass,Sport,2024,Petrol,Manual/Auto,SUV,2125000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,2,1,13000,3,3,3,3,4,FWD,Jeep Compass
Jeep,Compass,Longitude,2024,Petrol,Manual/Auto,SUV,2340000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,4,1,13000,3,3,3,3,4,FWD,Jeep Compass
Jeep,Compass,Limited,2024,Petrol,Manual/Auto,SUV,2560000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,4,1,13000,4,4,4,4,4,FWD,Jeep Compass
Jeep,Compass,Limited Plus,2024,Petrol,Manual/Auto,SUV,2925000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,6,1,13000,4,4,5,4,4,FWD,Jeep Compass
Jeep,Compass,Sport,2025,Petrol,Manual/Auto,SUV,2275000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,2,1,13000,3,3,3,3,4,FWD,Jeep Compass
Jeep,Compass,Longitude,2025,Petrol,Manual/Auto,SUV,2510000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,4,1,13000,3,3,3,3,4,FWD,Jeep Compass
Jeep,Compass,Limited,2025,Petrol,Manual/Auto,SUV,2750000,Mid-Range,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,4,1,13000,4,4,4,4,4,FWD,Jeep Compass
Jeep,Compass,Limited Plus,2025,Petrol,Manual/Auto,SUV,3145000,Premium,5,1368,163,250,14.68,587.0,4405.0,1818.0,1640.0,6,1,13000,4,4,5,4,4,FWD,Jeep Compass
Jeep,Meridian,Longitude,2022,Diesel,Automatic,SUV,2999000,Mid-Range,7,1956,170,350,14.5,725.0,4766.0,1869.0,1686.0,4,1,17000,3,3,3,3,4,FWD/4WD,Jeep Meridian
Jeep,Meridian,Limited,2022,Diesel,Automatic,SUV,3299000,Premium,7,1956,170,350,14.5,725.0,4766.0,1869.0,1686.0,6,1,17000,4,4,4,4,4,FWD/4WD,Jeep Meridian
Jeep,Meridian,Overland,2022,Diesel,Automatic,SUV,3799000,Premium,7,1956,170,350,14.5,725.0,4766.0,1869.0,1686.0,6,1,17000,4,5,5,4,4,FWD/4WD,Jeep Meridian
Jeep,Meridian,Longitude,2023,Diesel,Automatic,SUV,3199000,Premium,7,1956,170,350,14.5,725.0,4766.0,1869.0,1686.0,4,1,17000,3,3,3,3,4,FWD/4WD,Jeep Meridian
Jeep,Meridian,Limited,2023,Diesel,Automatic,SUV,3525000,Premium,7,1956,170,350,14.5,725.0,4766.0,1869.0,1686.0,6,1,17000,4,4,4,4,4,FWD/4WD,Jeep Meridian
Jeep,Meridian,Overland,2023,Diesel,Automatic,SUV,4069000,Premium,7,1956,170,350,14.5,725.0,4766.0,1869.0,1686.0,6,1,17000,4,5,5,4,4,FWD/4WD,Jeep Meridian
Jeep,Meridian,Longitude,2024,Diesel,Automatic,SUV,3450000,Premium,7,1956,170,350,14.5,725.0,4766.0,1869.0,1686.0,4,1,17000,3,3,3,3,4,FWD/4WD,Jeep Meridian
Jeep,Meridian,Limited,2024,Diesel,Automatic,SUV,3810000,Premium,7,1956,170,350,14.5,725.0,4766.0,1869.0,1686.0,6,1,17000,4,4,4,4,4,FWD/4WD,Jeep Meridian
Jeep,Meridian,Overland,2024,Diesel,Automatic,SUV,4400000,Premium,7,1956,170,350,14.5,725.0,4766.0,1869.0,1686.0,6,1,17000,4,5,5,4,4,FWD/4WD,Jeep Meridian
Jeep,Meridian,Longitude,2025,Diesel,Automatic,SUV,3750000,Premium,7,1956,170,350,14.5,725.0,4766.0,1869.0,1686.0,4,1,17000,3,3,3,3,4,FWD/4WD,Jeep Meridian
Jeep,Meridian,Limited,2025,Diesel,Automatic,SUV,4150000,Premium,7,1956,170,350,14.5,725.0,4766.0,1869.0,1686.0,6,1,17000,4,4,4,4,4,FWD/4WD,Jeep Meridian
Jeep,Meridian,Overland,2025,Diesel,Automatic,SUV,4800000,Premium,7,1956,170,350,14.5,725.0,4766.0,1869.0,1686.0,6,1,17000,4,5,5,4,4,FWD/4WD,Jeep Meridian
Jeep,Grand Cherokee,Summit Reserve,2022,Petrol,Automatic,SUV,7499000,Luxury,5,1995,272,400,11.2,560.0,4899.0,1943.0,1791.0,8,1,32500,4,5,5,5,4,4WD,Jeep Grand Cherokee
Jeep,Grand Cherokee,4xe Hybrid,2022,Hybrid,Automatic,SUV,8999000,Luxury,5,1995,375,637,35.0,70.0,4899.0,1943.0,1791.0,8,1,36500,4,5,5,5,4,4WD,Jeep Grand Cherokee
Jeep,Grand Cherokee,Summit Reserve,2023,Petrol,Automatic,SUV,7699000,Luxury,5,1995,272,400,11.2,560.0,4899.0,1943.0,1791.0,8,1,32500,4,5,5,5,4,4WD,Jeep Grand Cherokee
Jeep,Grand Cherokee,4xe Hybrid,2023,Hybrid,Automatic,SUV,9199000,Luxury,5,1995,375,637,35.0,70.0,4899.0,1943.0,1791.0,8,1,36500,4,5,5,5,4,4WD,Jeep Grand Cherokee
Jeep,Grand Cherokee,Summit Reserve,2024,Petrol,Automatic,SUV,7899000,Luxury,5,1995,272,400,11.2,560.0,4899.0,1943.0,1791.0,8,1,32500,4,5,5,5,4,4WD,Jeep Grand Cherokee
Jeep,Grand Cherokee,4xe Hybrid,2024,Hybrid,Automatic,SUV,9399000,Luxury,5,1995,375,637,35.0,70.0,4899.0,1943.0,1791.0,8,1,36500,4,5,5,5,4,4WD,Jeep Grand Cherokee
Jeep,Grand Cherokee,Summit Reserve,2025,Petrol,Automatic,SUV,8099000,Luxury,5,1995,272,400,11.2,560.0,4899.0,1943.0,1791.0,8,1,32500,4,5,5,5,4,4WD,Jeep Grand Cherokee
Jeep,Grand Cherokee,4xe Hybrid,2025,Hybrid,Automatic,SUV,9599000,Luxury,5,1995,375,637,35.0,70.0,4899.0,1943.0,1791.0,8,1,36500,4,5,5,5,4,4WD,Jeep Grand Cherokee
Jeep,Wrangler,Sport,2018,Petrol,Manual/Auto,SUV,5400000,Premium,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Rubicon,2018,Petrol,Manual/Auto,SUV,6900000,Premium,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Unlimited,2018,Petrol,Manual/Auto,SUV,6400000,Premium,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Sport,2019,Petrol,Manual/Auto,SUV,5600000,Premium,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Rubicon,2019,Petrol,Manual/Auto,SUV,7100000,Luxury,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Unlimited,2019,Petrol,Manual/Auto,SUV,6600000,Premium,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Sport,2020,Petrol,Manual/Auto,SUV,5800000,Premium,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Rubicon,2020,Petrol,Manual/Auto,SUV,7300000,Luxury,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Unlimited,2020,Petrol,Manual/Auto,SUV,6800000,Premium,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Sport,2021,Petrol,Manual/Auto,SUV,6000000,Premium,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Rubicon,2021,Petrol,Manual/Auto,SUV,7500000,Luxury,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Unlimited,2021,Petrol,Manual/Auto,SUV,7000000,Luxury,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Sport,2022,Petrol,Manual/Auto,SUV,6200000,Premium,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Rubicon,2022,Petrol,Manual/Auto,SUV,7700000,Luxury,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Unlimited,2022,Petrol,Manual/Auto,SUV,7200000,Luxury,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Sport,2023,Petrol,Manual/Auto,SUV,6400000,Premium,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Rubicon,2023,Petrol,Manual/Auto,SUV,7900000,Luxury,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Unlimited,2023,Petrol,Manual/Auto,SUV,7400000,Luxury,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Sport,2024,Petrol,Manual/Auto,SUV,6600000,Premium,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Rubicon,2024,Petrol,Manual/Auto,SUV,8100000,Luxury,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Unlimited,2024,Petrol,Manual/Auto,SUV,7600000,Luxury,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Sport,2025,Petrol,Manual/Auto,SUV,6800000,Premium,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Rubicon,2025,Petrol,Manual/Auto,SUV,8300000,Luxury,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Jeep,Wrangler,Unlimited,2025,Petrol,Manual/Auto,SUV,7800000,Luxury,5,1995,268,400,9.8,392.0,4490.0,1894.0,1842.0,4,1,27500,3,3,4,5,4,4WD,Jeep Wrangler
Maruti Suzuki,Alto 800,Std,2018,Petrol,Manual,Hatchback,311799,Budget,5,796,47,51,18.7,654.0,3445.0,1490.0,1475.0,2,1,1,4,4,2,3,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,LXi,2018,Petrol,Manual,Hatchback,360515,Budget,5,796,47,51,18.6,651.0,3445.0,1490.0,1475.0,2,1,1,4,3,3,3,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,VXi,2018,Petrol,Manual,Hatchback,396606,Budget,5,796,47,51,19.3,675.0,3445.0,1490.0,1475.0,2,1,1,4,3,2,4,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,LXi CNG,2018,CNG,Manual,Hatchback,444134,Budget,5,796,47,51,31.2,1092.0,3445.0,1490.0,1475.0,2,1,2,2,3,3,4,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,Std,2019,Petrol,Manual,Hatchback,313685,Budget,5,796,47,51,19.3,675.0,3445.0,1490.0,1475.0,2,1,1,3,3,2,4,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,LXi,2019,Petrol,Manual,Hatchback,365122,Budget,5,796,47,51,23.1,808.0,3445.0,1490.0,1475.0,2,1,1,4,4,2,4,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,VXi,2019,Petrol,Manual,Hatchback,406930,Budget,5,796,47,51,18.5,647.0,3445.0,1490.0,1475.0,2,1,1,3,4,2,3,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,LXi CNG,2019,CNG,Manual,Hatchback,458210,Budget,5,796,47,51,29.2,1022.0,3445.0,1490.0,1475.0,2,1,2,2,3,2,4,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,Std,2020,Petrol,Manual,Hatchback,328862,Budget,5,796,47,51,21.8,763.0,3445.0,1490.0,1475.0,2,1,1,3,3,3,4,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,LXi,2020,Petrol,Manual,Hatchback,376435,Budget,5,796,47,51,19.6,686.0,3445.0,1490.0,1475.0,2,1,1,4,3,2,3,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,VXi,2020,Petrol,Manual,Hatchback,419244,Budget,5,796,47,51,20.3,710.0,3445.0,1490.0,1475.0,2,1,1,4,3,3,3,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,LXi CNG,2020,CNG,Manual,Hatchback,470088,Budget,5,796,47,51,29.3,1025.0,3445.0,1490.0,1475.0,2,1,1,3,3,2,4,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,Std,2021,Petrol,Manual,Hatchback,341760,Budget,5,796,47,51,21.0,735.0,3445.0,1490.0,1475.0,2,1,1,4,4,2,4,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,LXi,2021,Petrol,Manual,Hatchback,378074,Budget,5,796,47,51,22.5,787.0,3445.0,1490.0,1475.0,2,1,2,4,4,3,4,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,VXi,2021,Petrol,Manual,Hatchback,423424,Budget,5,796,47,51,24.0,840.0,3445.0,1490.0,1475.0,2,1,1,2,4,2,3,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,LXi CNG,2021,CNG,Manual,Hatchback,467852,Budget,5,796,47,51,31.2,1092.0,3445.0,1490.0,1475.0,2,1,2,3,3,3,4,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,Std,2022,Petrol,Manual,Hatchback,352268,Budget,5,796,47,51,19.5,682.0,3445.0,1490.0,1475.0,2,1,2,4,3,2,4,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,LXi,2022,Petrol,Manual,Hatchback,386817,Budget,5,796,47,51,19.8,693.0,3445.0,1490.0,1475.0,2,1,1,2,4,2,4,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,VXi,2022,Petrol,Manual,Hatchback,440727,Budget,5,796,47,51,23.5,822.0,3445.0,1490.0,1475.0,2,1,2,4,4,2,3,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto 800,LXi CNG,2022,CNG,Manual,Hatchback,489273,Budget,5,796,47,51,31.8,1113.0,3445.0,1490.0,1475.0,2,1,1,4,3,3,4,3,FWD,Maruti Suzuki Alto 800
Maruti Suzuki,Alto K10,Std,2018,Petrol,Manual,Hatchback,404368,Budget,5,998,66,66,23.6,637.0,3530.0,1490.0,1520.0,2,1,1,3,3,2,3,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,LXi,2018,Petrol,Manual,Hatchback,449643,Budget,5,998,66,66,22.4,604.0,3530.0,1490.0,1520.0,2,1,1,2,3,2,4,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,VXi,2018,Petrol,Manual,Hatchback,497376,Budget,5,998,66,66,21.2,572.0,3530.0,1490.0,1520.0,2,1,2,4,4,2,3,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,VXi+,2018,Petrol,Manual,Hatchback,546609,Budget,5,998,66,66,24.0,648.0,3530.0,1490.0,1520.0,2,1,1,4,4,3,4,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,VXi AMT,2018,Petrol,Automatic,Hatchback,586642,Budget,5,998,66,66,19.3,521.0,3530.0,1490.0,1520.0,2,1,1,3,3,2,3,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,Std,2019,Petrol,Manual,Hatchback,418583,Budget,5,998,66,66,22.2,599.0,3530.0,1490.0,1520.0,2,1,2,2,3,2,3,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,LXi,2019,Petrol,Manual,Hatchback,459531,Budget,5,998,66,66,21.1,569.0,3530.0,1490.0,1520.0,2,1,2,3,4,2,3,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,VXi,2019,Petrol,Manual,Hatchback,509889,Budget,5,998,66,66,22.7,612.0,3530.0,1490.0,1520.0,2,1,2,3,3,2,3,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,VXi+,2019,Petrol,Manual,Hatchback,554595,Budget,5,998,66,66,20.5,553.0,3530.0,1490.0,1520.0,2,1,2,3,3,2,3,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,VXi AMT,2019,Petrol,Automatic,Hatchback,606219,Value,5,998,66,66,20.0,540.0,3530.0,1490.0,1520.0,2,1,2,2,3,2,3,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,Std,2022,Petrol,Manual,Hatchback,458477,Budget,5,998,66,66,20.5,553.0,3530.0,1490.0,1520.0,2,1,2,3,4,2,3,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,LXi,2022,Petrol,Manual,Hatchback,510803,Budget,5,998,66,66,23.2,626.0,3530.0,1490.0,1520.0,2,1,1,4,3,2,3,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,VXi,2022,Petrol,Manual,Hatchback,557711,Budget,5,998,66,66,23.1,623.0,3530.0,1490.0,1520.0,2,1,1,2,4,3,4,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,VXi+,2022,Petrol,Manual,Hatchback,596255,Budget,5,998,66,66,23.4,631.0,3530.0,1490.0,1520.0,2,1,2,2,4,2,4,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,VXi AMT,2022,Petrol,Automatic,Hatchback,647287,Value,5,998,66,66,22.7,612.0,3530.0,1490.0,1520.0,2,1,1,3,4,3,3,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,Std,2023,Petrol,Manual,Hatchback,471619,Budget,5,998,66,66,19.3,521.0,3530.0,1490.0,1520.0,2,1,1,2,3,3,3,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,LXi,2023,Petrol,Manual,Hatchback,522985,Budget,5,998,66,66,20.9,564.0,3530.0,1490.0,1520.0,2,1,1,4,3,2,3,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,VXi,2023,Petrol,Manual,Hatchback,557301,Budget,5,998,66,66,21.6,583.0,3530.0,1490.0,1520.0,2,1,1,4,3,3,3,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,VXi+,2023,Petrol,Manual,Hatchback,611021,Value,5,998,66,66,21.6,583.0,3530.0,1490.0,1520.0,2,1,2,4,3,3,4,3,FWD,Maruti Suzuki Alto K10
Maruti Suzuki,Alto K10,VXi AMT,2023,Petrol,Automatic,Hatchback,652887,Value,5,998,66,66,22.0,594.0,3530.0,1490.0,1520.0,2,1,1,3,3,3,4,3,FWD,Maruti Suzuki Alto K10
